chain,project,symbol,tvlUsd,apyBase,apyReward,apy,rewardTokens,pool,apyPct1D,apyPct7D,apyPct30D,stablecoin,ilRisk,exposure,poolMeta,mu,sigma,count,outlier,underlyingTokens,il7d,apyBase7d,apyMean30d,volumeUsd1d,volumeUsd7d,apyBaseInception,predictedClass,predictedConfidence,binnedConfidence
Arbitrum,yield-protocol,USDC,376689,0.05821,0,0.05821,,d836d803-e1c0-46b7-b4d1-5e82b234623d,0.00238,0.01737,,true,no,single,variable rate 31 Mar 2023,0.0515,0.00037,10,false,"0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,0x0fbd5ca8ee61ec921b3f61b707f1d7d64456d2d1",,,0.05097,,,,Stable/Up,52,1
Arbitrum,yield-protocol,USDC,376689,0.24827,,0.24827,,6c4040b4-ab7c-42c6-8155-aeaaa613f3b9,0.01808,0.22302,,true,no,single,fixed rate 31 Mar 2023,0.1712,0.00498,10,false,"0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,0x0fbd5ca8ee61ec921b3f61b707f1d7d64456d2d1",,,0.16255,,,,Down,50,1
Avalanche,yield-yak-aggregator,JOE-AVAX,376629,13.02,,13.02,,f72eef6d-6642-45f6-9ab9-da28c1e2a8cd,-0.2,2.32,-0.1,false,yes,multi,traderjoe,14.7449,0.11295,232,false,"0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7,0x6e84a6216eA6dACC71eE8E6b0a5B7322EEbC0fDd",,,12.26332,,,,Stable/Up,60,1
Avalanche,platypus-finance,YYAVAX,376474,,1.6816,1.6816,0x22d4002028f537599be9f666d1c4fa138522f9c8,aa4e34be-87c1-4abf-84a3-3f682600a8d7,-0.00604,0.48456,-2.76903,false,no,single,yyAVAX Pool,1.49052,0.0247,96,false,0xF7D9281e8e363584973F946201b82ba72C965D27,,,1.58299,,,,Down,56.00000000000001,1
Ethereum,sushiswap,XCRMRK-USDT,376367,2.43459,77.85858,80.29317,"0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,0x471ea49dd8e60e697f4cac262b5fafcc307506e4",311cc9b5-3313-47ad-98d5-1699a102d5ea,0.01011,6.09949,-11.47459,false,yes,multi,,35.63977,1.35211,307,true,"0x471ea49dd8e60e697f4cac262b5fafcc307506e4,0xdac17f958d2ee523a2206206994597c13d831ec7",-0.18501,3.2151,81.47055,8368.01401,77567.76291,,Down,93,3
Ethereum,uniswap-v2,HDRN-USDC,375868,13.72948,,13.72948,,a0aeef02-406c-4105-91d8-7664d9328b26,0.58093,-7.50851,-5.10419,false,yes,multi,,55.05923,2.33585,220,true,"0x3819f64f282bf135d62168c1e513280daf905e06,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48",-0.2795,11.15068,15.18237,47127.53593,268665.29265,,Down,51,1
Solana,orca,DUST-USDC,375566,52.58623,,52.58623,,15e043bc-caad-4ac8-a285-7805ce66ec47,-76.06657,-29.20443,-14.91592,false,yes,multi,Whirlpool,85.87708,1.51924,42,true,"DUSTawucrTsGU8hcqRdHDCbuYhCPADMLM2VcCb8VnFnQ,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v",,99.68139,99.93657,184739.58056,2808192.14138,,Down,72,2
Ethereum,uniswap-v3,DSETH-WETH,375560,0.32841,,0.32841,,f8145c09-efe0-4321-ac3d-912113fa4348,-2.72291,0.17667,0.32841,false,no,multi,0.05%,1.7558,0.19995,55,false,"0x341c05c0e9b33c0e38d64de76516b2ce970bb3be,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2",-0.00001,0.11531,0.93093,6758.17548,221649.10067,,Stable/Up,61,1
Ethereum,loopring,MASK-LRC,375352,,,11.13,,8ae14c49-5a54-4826-93ee-39da3aa29d79,-3.75,9.66,8.62,false,yes,multi,,3.21016,0.25218,258,false,,,,3.28823,,,,Down,96,3
Ethereum,uniswap-v2,CELL-WETH,375313,17.97669,,17.97669,,da963da3-1ab5-42ca-b216-002fdada1f5d,-4.44287,7.93978,-3.51427,false,yes,multi,,23.92004,0.89004,386,false,"0x26c8afbbfe1ebaca03c2bb082e69d0476bffe099,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2",-0.15963,16.08116,17.54902,61615.30665,386888.65183,,Down,82,3
Optimism,reaper-farm,OATH-USDC,375079,,,187.39405,,0a85e7a6-4d3d-4054-a845-2e208f0bb249,14.2892,-37.64663,128.14536,false,yes,multi,,58.69114,1.75888,157,true,"0x39FdE572a18448F8139b7788099F0a0740f51205,0x7F5c764cBc14f9669B88837ca1490cCa17c31607",,,473.75801,,,,Down,94,3
Ethereum,uniswap-v3,ICHI-ICHI,375066,0,,0,,b51a065f-df54-43c5-a38e-ab9a3d1348f0,0,0,0,false,no,multi,1%,0,0,126,false,"0x111111517e4929d3dcbdfa7cce55d30d4b6bc4d6,0x903bef1736cddf2a537176cf3c64579c3867a881",-0.03365,0,0,,,,,,
BSC,frax,FRAX-WBNB,375003,4.66112,,4.66112,,e02a5a13-84c6-4472-8cc2-b60138dc7299,-0.35774,-4.02035,0.91894,false,yes,multi,,3.2464,0.12853,125,false,"0x90C97F71E18723b0Cf0dfa30ee176Ab653E89F40,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c",,,3.81643,,,,Down,73,2
BSC,thena,USD+-CUSD,374846,,36.03759,36.03759,0xF4C8E32EaDEC4BFe97E0F595AdD0f4450a863a11,4a06bd9c-6c41-4194-97a7-aff34dd91e41,8.25724,-33.88711,,true,no,multi,,36.70096,0.60911,24,true,"0xe80772eaf6e2e18b651f160bc9158b2a5cafca65,0xfa4ba88cf97e282c505bea095297786c16070129",-0.03065,,38.51078,,,,Down,64,2
Ethereum,uniswap-v2,WETH-NOW,374622,0.05821,,0.05821,,46af331a-b68a-4075-8622-6afe237bf20d,-0.44176,-0.07311,0.02078,false,yes,multi,,0.6775,0.11834,356,false,"0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xe9a95d175a5f4c9369f3b74222402eb1b837693b",-0.01366,1.97365,0.71319,199.1541,47395.80947,,Down,56.99999999999999,1
Ethereum,sushiswap,MKR-WETH,373677,1.98111,1.12354,3.10465,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,4102956e-6b98-4f7f-83ba-1a81328bb2ae,-6.53977,-5.93205,-2.08591,false,yes,multi,,9.76597,1.13116,402,false,"0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2",-0.46496,51.64651,59.74605,6760.68552,1237121.32137,,Stable/Up,66,2
Ethereum,uniswap-v3,NULS-WETH,373415,0,,0,,86ac3d48-cdef-4de0-b657-46fd0dc31ce7,-1.2466,0,0,false,yes,multi,"1%, stablePool=false",2.74576,0.31479,103,false,"0xa2791bdf2d5055cda4d46ec17f9f429568275047,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2",,0,2.55844,,7307.50929,,,,
Ethereum,uniswap-v2,SER-WETH,373143,3.60743,,3.60743,,c1281f35-8f6a-40ca-a376-fd0cfdea4af1,-0.34791,1.78334,0.89304,false,yes,multi,,15.01237,1.21068,157,false,"0xb19189fb36c816f3e0f16065057b07b790998fdc,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2",-0.04803,2.66251,3.14841,12293.05316,63685.65441,,Stable/Up,68,2
Avalanche,pangolin,USDC.E-USDC,373131,0.12953,6.2573,6.38683,0x60781c2586d68229fde47564546784ab3faca982,9faf41e0-22d2-436c-9a72-f421c2e5f812,-0.34278,-1.45207,3.33591,true,no,multi,,2.44867,0.16956,401,false,"0xa7d7079b0fead91f3e65f86e8915cb59c1a4c664,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e",,0.34896,5.42987,441.39893,8346.73431,,Down,90,3
Arbitrum,uniswap-v3,DAI-USDC,373118,33.14793,,33.14793,,44213a47-ba05-4428-866a-f5d08378cbd4,-8.72447,22.56572,,true,no,multi,0.01%,26.69385,0.72669,20,false,"0xda10009cbd5d07dd0cecc66161fc93d7c9000da1,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8",-0.00151,29.54082,28.43293,3388520.21134,21196579.33433,,Down,76,2
Ethereum,uniswap-v2,UNKNOWN-WETH,373059,0,,0,,3f76871b-b2cf-484f-ac48-fe7d8f26a2f5,0,0,0,false,yes,multi,,0.08105,0.05803,356,false,"0xbb9bc244d798123fde783fcc1c72d3bb8c189413,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2",,0,0,,,,,,
Optimism,beefy,SONNE-USDC,372840,,,362.99062,,85cefd40-4b26-4128-ae05-f452054ece0c,12.6274,-348.61725,-220.20351,false,yes,multi,Velodrome,480.58391,3.03247,154,true,,,,901.03838,,,,Down,92,3
Polygon,gamma,DAI-MAI,372827,0.20708,16.34608,16.55317,"0x385eeac5cb85a38a9a07a70c73e0a3271cfb54a7,0xc3c7d422809852031b44ab29eec9f1eff2a58756,0x101a023270368c0d50bffb62780f4afd4ea79c35,0x67eb41a14c0fe5cd701fc9d5a3d6597a72f641a6,0xec38621e72d86775a89c7422746de1f52bba5320,0x958d208cdf087843e9ad98d23823d32e17d723a1",c46c45db-5017-4975-b08c-6b196110102c,-1.1494,-42.95129,,true,no,multi,,30.35235,1.09831,20,false,"0x8f3cf7ad23cd3cadbd9735aff958023239c6a063,0xa3fa99a148fa48d14ed51d610c367c61876997f1",,,35.70006,,,,Stable/Up,57.99999999999999,1
Arbitrum,uniswap-v3,WETH-DBL,372615,33.24871,,33.24871,,90bc8927-bf7d-49c2-a3b8-f06b1df9f265,-11.92321,25.2739,-26.9343,false,yes,multi,1%,22.64865,2.11747,118,true,"0x82af49447d8a07e3bd95bd0d56f35241523fbab1,0xd3f1da62cafb7e7bc6531ff1cef6f414291f03d3",-0.863,25.1893,29.16491,33942.34994,180498.13756,,Down,56.99999999999999,1
BSC,beefy,BTCB-BNB,372419,,,19.20105,,b60e9c2c-c61f-478e-8d42-9d81e200c33b,2.28624,11.05594,-4.99568,false,yes,multi,Thena,14.24808,0.1628,63,false,,,,14.41866,,,,Down,83,3
Ethereum,compound,TUSD,372142,3.3575,0,3.3575,,1a4e4b4e-d839-4d72-a1a1-b6e0d8c3cb61,-0.00023,-23.76231,1.53301,true,no,single,,1.62402,0.12275,403,false,0x0000000000085d4780B73119b644AE5ecd22b376,,,4.11952,,,,Down,93,3
Kava,acryptos,VAMM-ACSUSDC,372050,,,213.7,,3deee069-13fd-4087-aa0c-07709a77d147,-81.89,-4100.68,,false,yes,multi,Equilibre,3272.76954,11.37956,11,true,,,,13541.88791,,,,Down,92,3
Ethereum,uniswap-v2,YBAN-WETH,372034,0,,0,,5f582846-9f8a-485d-82bf-46085de397ab,0,0,0,false,yes,multi,,0.00027,0.00019,356,false,"0x1706c33b9a5b12aeb85b862215378dee9480eb95,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2",,0,0,,,,,,
BSC,quoll,USDC,371969,,,3.45495,"0xAD6742A35fB341A9Cc6ad674738Dd8da98b94Fb1,0x08b450e4a48C04CDF6DB2bD4cf24057f7B9563fF",4cf52a16-0da7-4fcf-b05e-7f63727a6348,0.06674,-0.67636,0.58398,true,no,single,MAIN POOL,3.05878,0.02819,40,false,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,,,3.13768,,,,Down,50,1
Avalanche,yield-yak-aggregator,SAVAX,371606,4.32,,4.32,,08ebc146-b97b-47cd-b2a8-69220678f29b,0.6,-0.55,0.54,false,no,single,platypus,4.86593,0.09141,232,false,0x2b2C81e08f1Af8835a78Bb2A90AE924ACE0eA4bE,,,3.92671,,,,Down,56.00000000000001,1
Avalanche,yield-yak-aggregator,SJOE,371464,18.56,,18.56,,70c37c4d-c513-4c80-a934-d9c4631900fe,0,-29.85,,false,no,single,traderjoe,6.6119,0.37148,189,false,0x6e84a6216eA6dACC71eE8E6b0a5B7322EEbC0fDd,,,36.32786,,,,Down,83,3
Optimism,kyberswap-elastic,WETH-USDC,371016,14.28379,32.32457,46.60836,0xa00e3a3511aac35ca78530c85007afcd31753819,eaeaa40d-0102-4e2a-9bdb-9a9c96887b84,-7.17079,-0.82859,-13.96353,false,yes,multi,0.04%,56.2547,0.74539,59,true,"0x4200000000000000000000000000000000000006,0x7f5c764cbc14f9669b88837ca1490cca17c31607",-0.17461,20.74763,51.98438,362980.96696,3700823.14476,,Stable/Up,51,1
Solana,francium,STSOL-USDC,370964,47.49601,,47.49601,,dcda54b6-5530-48af-87de-b8dbe20f10e2,-13.20866,-12.66619,9.97855,false,yes,multi,Leveraged Yield Farming on Orca,123.22478,5.24472,206,true,,,,41.57843,,,,Down,74,2
Polygon,quickswap-dex,CHAMP-USDT,370874,15.76062,,15.76062,,382cbee7-ac7a-44aa-9451-aba1bede2557,2.13545,11.96592,13.76737,false,yes,multi,,6.58906,0.33249,388,false,"0x8f9e8e833a69aa467e42c46cca640da84dd4585f,0xc2132d05d31c914a87c6611c10748aeb04b58e8f",-0.63343,24.09408,12.62469,53380.85533,572812.26597,,Down,88,3
BSC,thena,FRXETH-FRAX,370720,,36.27772,36.27772,0xF4C8E32EaDEC4BFe97E0F595AdD0f4450a863a11,7c9fc7a4-f028-4422-b605-c428e9c34c74,7.93923,8.17848,,false,yes,multi,,35.35121,0.26778,24,true,"0x64048a7eecf3a2f1ba9e144aac3d7db6e58f555e,0x90c97f71e18723b0cf0dfa30ee176ab653e89f40",,,34.94246,,,,Down,79,3
Polygon,quickswap-dex,CROWD-USDT,370691,2.06646,,2.06646,,6bc44799-9174-4d43-96fe-be1fdc3be954,-3.40107,-3.21714,-3.59844,false,yes,multi,,3.18036,0.23177,357,false,"0x483dd3425278c1f79f377f1034d9d2cae55648b6,0xc2132d05d31c914a87c6611c10748aeb04b58e8f",-0.00501,3.34773,3.73737,6995.59986,79549.43399,,Stable/Up,61,1
BSC,dforce,ETH,370689,0.76623,0,0.76623,0x431ad2ff6a9c365805ebad47ee021148d6f7dbe0,7833d157-336f-4d3d-93b0-d4cc5d361dde,0.32283,0.21187,0.75829,false,no,single,,1.45811,0.26196,258,false,0x2170Ed0880ac9A755fd29B2688956BD959F933F8,,,0.26022,,,,Down,62,1
Optimism,velodrome,USDC-MAI,370673,,18.7103,18.7103,0x3c8B650257cFb5f272f799F5e2b4e65093a11a05,5e31788c-59ce-43bd-a433-d76e7c13c82a,-1.87451,-22.45038,-10.62648,true,no,multi,,13.41163,0.41432,235,false,"0x7f5c764cbc14f9669b88837ca1490cca17c31607,0xdfa46478f9e5ea86d57387849598dbfb2e964b02",0,,24.82811,,,,Stable/Up,65,2
Ethereum,uniswap-v3,UNI-RNG,370630,0,,0,,528ed1c4-f22c-48e4-80a4-45b8c2e6e065,0,0,0,false,yes,multi,"0.3%, stablePool=false",0,0,356,false,"0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,0x3b94440c8c4f69d5c9f47bab9c5a93064df460f5",,0,0,,,,,,
Defichain,defichain-dex,VBK-DUSD,370628,0.00136,20.73967,20.74103,DFI,70b37258-d3be-4c8b-a67c-97c0f70afb83,-0.19215,4.01114,1.95584,false,yes,multi,,18.62392,0.13201,105,false,,,,17.57176,,,,Down,87,3
Ethereum,uniswap-v2,WETH-CYOP,370609,0.64055,,0.64055,,aa490ab0-9f05-4968-b546-eb3c50b0e5b1,-4.15222,0.09683,-1.11371,false,yes,multi,,4.66368,0.51022,386,false,"0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xddac9c604ba6bc4acec0fbb485b83f390ecf2f31",-1.74717,1.60972,2.52976,2167.98517,38242.0232,,Stable/Up,66,2
Ethereum,uniswap-v3,ICHI-WBTC,370604,0.80712,,0.80712,,11ead487-c1bb-4c4c-acdf-03b232375f6c,0.2664,-0.8553,-1.00518,false,yes,multi,0.3%,6.76655,0.89154,289,false,"0x111111517e4929d3dcbdfa7cce55d30d4b6bc4d6,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599",-1.5039,2.75951,0.86778,2731.69235,28998.65275,,Down,53,1
Ethereum,silo-finance,CRV,370555,0,,0,,e43d640c-7125-46d8-a0fe-e33811015918,0,0,,false,no,single,,0,0,66,false,"0xD533a949740bb3306d119CC777fa900bA034cd52,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xd7C9F0e536dC865Ae858b0C0453Fe76D13c3bEAc",,,0,,,,,,
Cronos,autofarm,WCRO-WETH,370354,,,4.48918,,2507fe70-9d71-4df3-bb67-45ea1da9a63f,-2.17155,-0.92622,-0.81726,false,yes,multi,VVS,5.56445,0.14269,200,false,0xA111C17f8B8303280d3EB01BBcd61000AA7F39F9,,,5.58077,,,,Stable/Up,52,1
Ethereum,balancer-v2,QOM-O-CAW,370330,2.52298,,2.52298,,c92bbb65-c95d-4610-90e4-7226718f7fe9,-2.05139,,,false,yes,multi,,3.95068,0.13267,29,false,"0xa71d0588eaf47f12b13cf8ec750430d21df04974,0xb53ecf1345cabee6ea1a65100ebb153cebcac40f,0xf3b9569f82b18aef890de263b84189bd33ebe452",-1.43927,,3.77707,,,,Stable/Up,67,2
Ethereum,uniswap-v2,WETH-LOKIE,370203,0,,0,,4873daee-822e-492a-a252-98ff330adf4a,,0,,false,yes,multi,,0,0,17,false,"0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xd03452e3787813d1f261416104a2800bef12d644",,0,0,,,,,,
Polygon,beefy,FRXETH-ETH,370022,,,26.38179,,3d30a58a-903f-4ec4-81b4-8333ed0d2e78,-8.96488,,,false,no,multi,Balancer,30.33443,0.22813,2,false,,,,37.21641,,,,,,
Ethereum,symbiosis-finance,USDC,370014,9.83933,,9.83933,,264de522-3449-4e0d-9398-3ac7574dd337,0.10458,2.25795,-1.31692,true,no,single,,8.93558,0.08693,56,false,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,,,9.43042,,,,Down,74,2
Ethereum,uniswap-v2,RTGN-WETH,368531,0,,0,,727fde7f-048a-4ecd-bd19-77cd86721b63,0,0,0,false,yes,multi,,0.7119,0.24236,361,false,"0x304243a820d4a3718becc89a3f33513586162cf0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2",,0,0,,,,,,
Fantom,tarot,ETH,368517,0.00047,,0.00047,,e970fb2c-9750-4e40-81ce-0c57017a4468,0,0,0,false,no,single,Spooky WFTM/ETH,0.00138,0.00004,200,false,"0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x74b23882a30290451A17c44f4F05243b6b58C76d",,,0.00047,,,,Stable/Up,73,2
Ethereum,uniswap-v2,0NE-WETH,368514,1.60153,,1.60153,,26ebcfac-4564-4322-b743-5d3183c05bbd,-3.10172,0.57959,-1.83759,false,yes,multi,,1.78587,0.17653,325,false,"0x73a83269b9bbafc427e76be0a2c1a1db2a26f4c2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2",-0.00008,3.80164,1.84602,5389.82937,89805.1155,,Down,57.99999999999999,1
Optimism,arrakis-v1,USDC-DAI,368506,0.00623,,0.00623,,b4f54d90-bab1-4d3c-9dc6-42abc97b2942,-32.32333,0.00623,-0.44432,true,no,multi,,3.30377,0.67745,145,false,"0x7f5c764cbc14f9669b88837ca1490cca17c31607,0xda10009cbd5d07dd0cecc66161fc93d7c9000da1",,,8.46351,,,,Stable/Up,71,2
Fantom,beethoven-x,WFTM-MATIC-SOL-AVAX-BNB,367959,9.58775,2.19274,11.78049,0xf24bcf4d1e507740041c9cfd2dddb29585adce1e,fb965e6f-a8c5-4163-9af4-4b90325a1e62,-9.51721,3.82885,-10.26694,false,yes,multi,,23.24438,0.92134,256,false,,,,13.64917,,,,Down,54,1
Ethereum,uniswap-v2,WETH-GRT,367949,16.69505,,16.69505,,dc560bc4-58d4-42fa-9dfc-4d1f74aafa97,-16.06797,6.1127,0.86969,false,yes,multi,,16.48921,0.74066,356,false,"0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xc944e90c64b2c07662a292be6244bdf05cda44a7",-0.16799,20.83144,15.10436,56099.85145,491340.61368,,Down,90,3
Arbitrum,sushiswap,AEGGS-WETH,367942,1084.21917,0,1084.21917,,6c5cbd19-4584-4300-91ec-f6ce39aaa4c1,1084.21917,,,false,yes,multi,,244.12486,9.1791,2,true,"0x747994d4d7ad2dbdb35da5de6e79a68bfe14f2a7,0x82af49447d8a07e3bd95bd0d56f35241523fbab1",,,278.73255,3643191.70186,,,,,
Ethereum,uniswap-v3,WETH-PEBBLE,367902,0,,0,,d4f0a011-95bb-43e7-b0f4-38fd3362d5f4,0,0,0,false,yes,multi,1%,0.93672,0.15667,366,false,"0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xdc98c5543f3004debfaad8966ec403093d0aa4a8",-0.00413,1.65702,0.3799,,3399.48277,,,,
Ethereum,uniswap-v2,WETH-ROOT,367875,0,,0,,3a57b8d3-dbc2-48ce-95b9-74f420314023,0,0,0,false,yes,multi,,0.05961,0.01535,356,false,"0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xcb5f72d37685c3d5ad0bb5f982443bc8fcdf570e",,0,0.03583,,,,,,
Ethereum,uniswap-v2,TCORE-WETH,367614,0,,0,,f9bdad33-c065-4913-b0e1-63d6e2965560,0,0,0,false,yes,multi,,0.00374,0.00099,356,false,"0x7a3d5d49d64e57dbd6fbb21df7202bd3ee7a2253,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2",,0.02627,0.00942,,618.96518,,,,
Ethereum,uniswap-v3,BAM-WETH,367485,0.80995,,0.80995,,fd3d7a84-976f-47e5-99e2-ae1f05663158,0.43661,0.80995,0.80995,false,yes,multi,"0.3%, stablePool=false",0.40596,0.04133,90,false,"0x2f0d6619803a4e12737e473293a301de2fd1aafb,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2",,0,0.24456,2718.21297,7357.59318,,Down,68,2
Ethereum,aura,D2D-USDC,366916,0,56.8672,56.8672,"0xba100000625a3754423978a60c9317c58a424e3d,0xc0c293ce456ff0ed870add98a0828dd4d2903dbf",7e09c3ad-a12b-47d1-affa-e5e9c2e3f244,-0.44017,-52.24609,-82.35718,false,yes,multi,,70.75174,1.32017,196,true,"0x43d4a3cd90ddd2f8f4f693170c9c8098163502ad,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48",,,114.89019,,,,Down,81,3
Arbitrum,uniswap-v3,WETH-DAI,366642,44.47081,,44.47081,,0c1f5caa-98bc-455c-b4bb-009570f7b7a4,-39.22159,-111.88428,-470.14548,false,yes,multi,0.3%,29.80387,1.26588,356,true,"0x82af49447d8a07e3bd95bd0d56f35241523fbab1,0xda10009cbd5d07dd0cecc66161fc93d7c9000da1",-1.22337,106.28411,108.51684,148902.80841,2497961.33277,,Down,68,2
BSC,thena,PRIMAL-BUSD,366624,,248.73488,248.73488,0xF4C8E32EaDEC4BFe97E0F595AdD0f4450a863a11,ab77f31b-d4a8-441d-b490-c909878d6d1a,-23.29435,91.01193,,false,yes,multi,,264.75554,0.91526,24,true,"0xcb5327ed4649548e0d73e70b633cdfd99af6da87,0xe9e7cea3dedca5984780bafc599bd69add087d56",-0.09217,,275.65156,,,,Down,75,2
Ethereum,sushiswap,FTM-WETH,366494,9.27883,0.86981,10.14865,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,78268925-bd6e-41dd-ba84-0669a454a900,-4.82981,2.07341,-9.95951,false,yes,multi,,17.37599,0.75365,402,false,"0x4e15361fd6b4bb609fa63c81a2be19d873717870,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2",-0.3342,11.55065,11.93035,31056.06703,271362.04331,,Stable/Up,90,3
Ethereum,curve,XSTUSD-3CRV,366289,0.67682,0,0.67682,,c9b0c611-e6a3-42a2-a05c-1a8295f40e4c,0.19479,-8.41262,0.40617,true,no,multi,,4.48976,3.09174,244,true,"0xc7D9c108D4E1dD1484D3e2568d7f74bfD763d356,0x6c3F90f043a72FA612cbac8115EE7e52BDe6E490",,,0.86377,,,,Stable/Up,67,2
Ethereum,uniswap-v2,KTLYO-WETH,366230,0,,0,,f504ec00-75ab-4e71-b13e-4a7303becebb,0,-0.21028,0,false,yes,multi,,0.6133,0.12411,356,false,"0x24e3794605c84e580eea4972738d633e8a7127c8,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2",-0.04537,0.02978,0.05211,,699.14984,,,,
Arbitrum,camelot,WETH-PRY,366230,498.37496,,498.37496,,ead8b36a-e9ae-4362-8957-f24ecd95f4f2,-89.08997,,,false,yes,multi,,294.90169,4.81245,4,true,"0x82af49447d8a07e3bd95bd0d56f35241523fbab1,0xd8bf487d09bc630bf0fc13d3d2d1bda0863a4e7b",,,421.75928,1666846.02784,,,,,
Polygon,uniswap-v3,WETH-UNI,366129,10.83413,,10.83413,,7388b29b-465c-406c-96a4-e6b97860b088,-4.34165,7.56785,-4.2274,false,yes,multi,0.3%,16.9129,0.57036,386,false,"0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0xb33eaad8d922b1083446dc23f610c2567fb5180f",-0.05277,15.05062,12.72269,36225.51479,284374.76652,,Stable/Up,53,1
Ethereum,dforce,ETH,365719,0.3787,3.31075,3.68945,0x431ad2ff6a9c365805ebad47ee021148d6f7dbe0,1b9f51a5-7202-488a-a890-ed9c4a53788d,-0.00065,0.3259,0.012,false,no,single,,5.98887,0.19976,258,false,0x0000000000000000000000000000000000000000,,,4.7622,,,,Stable/Up,71,2
Osmosis,osmosis-dex,WAVAX-OSMO,365580,3.47691,30.23492,33.71183,OSMO,da78d3ad-04ae-4623-930a-4b3c924ff81d,-3.1669,-14.62922,-17.74892,false,yes,multi,14day,63.4554,0.59977,48,true,,,6.7097,58.40219,17412.14365,235858.65277,,Down,54,1
Ethereum,sushiswap,PENDLE-WETH,365084,81.81506,13.76496,95.58003,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,9b25058c-1a6c-4e7f-aa21-bb8359c686a6,-9.62409,-17.16681,,false,yes,multi,,16.75781,1.70823,241,true,"0x808507121b80c02388fad14726482e061b8da827,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2",-0.69975,77.2004,145.51535,272779.40675,1806705.65434,,Down,96,3
Fantom,spookyswap,USDC-TUSD,364710,6.63069,3.81484,10.44554,0x841fad6eae12c286d1fd18d1d525dffa75c7effe,d15b52a4-a742-4d20-8616-3c400b1d7da6,0.07496,-1.06232,7.07727,true,no,multi,,3.49274,0.10618,218,false,"0x04068DA6C83AFCFA0e13ba15A6696662335D5B75,0x9879aBDea01a879644185341F7aF7d8343556B7a",-0.01896,,5.81447,,,,Down,84,3
Fantom,beefy,USDC-MAI,364677,,,6.70049,,3ecbb74a-8e5e-4a51-b114-f3033a2643cd,0.24265,-59.92572,0.14385,true,no,multi,Spookyswap,7.64076,0.56083,403,false,,,,7.28443,,,,Down,66,2
Polygon,quickswap-dex,MSHEESHA-USDT,364610,4.3492,,4.3492,,5a33eca4-0d7a-4a74-b5c1-2469f6f7662a,4.34025,-0.21527,-0.91138,false,yes,multi,,5.95619,0.27274,388,false,"0x88c949b4eb85a90071f2c0bef861bddee1a7479d,0xc2132d05d31c914a87c6611c10748aeb04b58e8f",-0.00003,2.58017,4.76964,14481.8591,60304.92769,,Down,53,1
Ethereum,uniswap-v2,USDC-HI,364303,0.86725,,0.86725,,d565d595-e8ce-4ef1-b550-de2342008cc8,0.01413,-0.04905,-0.23875,false,yes,multi,,1.7235,0.18431,377,false,"0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xc4f6e93aeddc11dc22268488465babcaf09399ac",-0.09117,1.82198,1.39687,2885.32605,42548.13442,,Down,67,2
